,name,number,address,lat,lng
2170,동원내과의원, 055-242-7500, 경상남도 창원시 마산회원구 회원북13길 5 (회원동)  ,128.570592,35.2216059
2172,동인의원, 055-335-3590, 경상남도 김해시 평전로 211 (내동)  ,128.8645417,35.2470999
2174,루가의원, 055-682-2857, 경상남도 거제시 능포로 122-1 (능포동)  ,128.7315994,34.8744137
2175,류승환내과의원, 055-232-8520, 경상남도 창원시 마산회원구 내서읍 삼계6길 14 (포인포) ,128.5034806,35.2327981
2179,명가의원, 055-365-7583, 경상남도 양산시 신명로 85 (평산동)  101호 ,129.143999,35.386708
2181,명소아청소년과의원, 055-388-8768, 경상남도 양산시 양주로 46 (남부동)  3층 ,129.0282637,35.3313967
2184,모아이비인후과의원, 055-363-7509, 경상남도 양산시 물금읍 삽량로 40 (세종메디칼)  503호 ,129.0136497,35.3293035
2185,무동의원, 055-255-2434, 경상남도 창원시 의창구 북면 동곡로 17 (2층 203호)  ,128.5852867,35.317955
2187,문영일이비인후과의원, 055-251-3542, 경상남도 창원시 의창구 팔용로 428 (팔용동)  ,128.61278,35.2545844
2188,물금연합소아청소년과의원, 055-364-7581, 경상남도 양산시 물금읍 신주로 49 (물금빌딩)  4층 401호 ,129.0169403,35.3327099
2191,미래아동병원, 055-756-6557, 경상남도 진주시 진주대로953번길 6-1 (강남동)  ,128.0875217,35.1852449
2192,미래연합소아청소년과의원, 055-342-3696, 경상남도 김해시 진영읍 장등로19번길 41 (유니온빌딩202호)  ,128.7302753,35.3083185
2194,미르아이병원, 055-716-1275, 경상남도 밀양시 미리벌중앙로 67 (삼문동)  2~4층 ,128.7484543,35.4837441
2197,미즈맘소아청소년과의원, 055-638-4689, 경상남도 거제시 거제중앙로 1729 (상동동)  ,128.6317816,34.8740036
2198,미즈맘여성의원, 055-688-9123, 경상남도 거제시 거제중앙로 1729 (상동동)  ,128.6317816,34.8740036
2200,민소아청소년과의원, 055-326-3396, 경상남도 김해시 삼안로 223 (삼방동)  ,128.9108894,35.2479315
2201,민영진소아청소년과의원, 055-755-2570, 경상남도 진주시 동진로 175 (상대동)  2층 ,128.1104733,35.1798349
2204,박내과의원, 055-584-3300, 경상남도 함안군 가야읍 남경길 32 (함안메디컬센터 2층)  ,128.4095942,35.2787239
2205,박내과의원, 055-688-0703, 경상남도 거제시 옥포로 228 (옥포동)  ,128.6909639,34.8952505
2206,박성원이비인후과의원, 055-687-7502, 경상남도 거제시 옥포로 221 (옥포동)  ,128.6905873,34.8945128
2207,박성희소아청소년과의원, 055-252-8575, 경상남도 창원시 의창구 읍성로 49-1 (중동) ,128.6232751,35.2651775
2212,박지영소아청소년과의원, 055-649-7795, 경상남도 통영시 광도면 죽림1로 17-51 (동성프라자) ,128.4151892,34.879769
2215,반림소아청소년과의원, 055-266-7208, 경상남도 창원시 성산구 반송로 148-6 (반림동)  미건빌딩 3층 301호 ,128.6712539,35.2359539
2217,베데스다병원, 055-384-9901, 경상남도 양산시 신기로 28 (신기동)  ,129.0435967,35.3532155
2220,보람산부인과의원, 055-747-2112, 경상남도 진주시 진양호로 255 (평거동)  ,128.0625655,35.1767654
2221,보람소아청소년과의원, 055-747-4975, 경상남도 진주시 진양호로 255 (평거동)  ,128.0625655,35.1767654
2223,봉암중앙의원, 055-256-3337, 경상남도 창원시 마산회원구 봉암북4길 8 (봉암동) ,128.5965875,35.2211944
2224,봉의원, 055-288-0181, 경상남도 창원시 의창구 창이대로 201 (봉곡동)  ,128.6594475,35.245006
2225,부성병원, 055-339-8811, 경상남도 김해시 번화1로 36 (대청동)  ,128.8008805,35.1907487
2228,사랑의원, 055-743-7857, 경상남도 진주시 진양호로 477 (인사동)  ,128.0774075,35.1915937
2229,사랑해소아청소년과연합의원, 055-323-3360, 경상남도 김해시 율하1로 110 (율하동)  4층 401호 ,128.8156338,35.1727964
2231,사천서울아동병원, 055-852-8175, 경상남도 사천시 사천읍 선평길 17 (서울아동병원)  ,128.0914199,35.0801544
2234,삼성아동병원, 055-320-0900, 경상남도 김해시 삼계중앙로 36 (삼계동)  6~8층 ,128.8689797,35.2602669
2236,삼성정형외과의원, 055-231-0008, 경상남도 창원시 마산회원구 내서읍 삼계4길 3434,128.5038924,35.2336261
2239,새봄소아청소년과의원, 055-637-7582, 경상남도 거제시 수양로 456-5 (수월동)  상명빌딩 3층 302호 ,128.6406962,34.8929517
2241,새삼성내과의원, 055-231-5502, 경상남도 창원시 마산회원구 내서읍 삼계4길 3434,128.5038924,35.2336261
2244,서울가정의학과의원, 055-242-7583, 경상남도 창원시 마산합포구 현동4길 4 (우산동)  에스빌딩동 3층 3.4호 ,128.5532141,35.1514983
2245,서울내과의원, 055-758-3679, 경상남도 진주시 동진로 126 (상대동)  ,128.1048836,35.1791829
2249,서울아동병원, 055-231-8175, 경상남도 창원시 마산회원구 내서읍 삼계로 2 (삼계웰빙프라자빌딩) ,128.5044424,35.2323777
2252,서울아동병원, 055-633-7599, 경상남도 거제시 서문로5길 6 (고현동)  ,128.6210351,34.8891741
2260,선이고운의원, 055-633-4488, 경상남도 거제시 거제중앙로 1863 (고현동)  2층 ,128.6247591,34.8845954
2262,성소아청소년과의원, 055-323-5123, 경상남도 김해시 함박로101번길 8 (외동)  ,128.8655683,35.2328415
2263,성신가정의학과의원, 055-741-7655, 경상남도 진주시 진주대로 1206 (봉곡동)  2층 ,128.0713168,35.1944334
2267,세진의원, 055-648-3316, 경상남도 통영시 도남로 181 (도남동)  ,128.4239525,34.8296396
2273,시원이비인후과의원, 055-296-7582, 경상남도 창원시 의창구 북면 감계로 306   2층 201호,128.5943183,35.3019634
2274,신가정의학과의원, 055-334-0522, 경상남도 김해시 금관대로1193번길 12 (외동)  ,128.8525919,35.2343684
2275,신내과의원, 055-853-8971, 경상남도 사천시 사천읍 진삼로 1480 (동아빌딩)  1층 ,128.0862919,35.0834425
2277,신선경소아청소년과의원, 055-752-7875, 경상남도 진주시 도동천로 43 (상대동)  2층 ,128.1056183,35.1787371
2278,신세계내과의원, 055-526-4411, 경상남도 창녕군 남지읍 남지중앙로 112 (광산빌딩2층))  (,128.4817623,35.3920706
2280,신세계소아청소년과의원, 055-642-2052, 경상남도 통영시 광도면 죽림2로 49-10 (미래메디칼센타)  401호 ,128.4186518,34.8805109
2284,아이맘소아청소년과의원, 055-386-8275, 경상남도 양산시 물금읍 야리로 31 (경남프라자)  4층 406호 ,129.0018932,35.3167338
2285,아이맘소아청소년과의원, 055-761-2215, 경상남도 진주시 초북로 46 (초전동)  2층 ,128.1114892,35.2125689
2286,아이사랑병원, 055-325-5775, 경상남도 김해시 활천로 22 (삼정동)  ,128.8940037,35.2295021
2287,아이조아소아청소년과의원, 055-237-8575, 경상남도 창원시 의창구 도계로 68 (도계동)  ,128.6381175,35.2585492
2288,아이조은소아청소년과의원, 055-385-6527, 경상남도 양산시 동면 금오13길 50   201호,129.0250648,35.3201411
2289,아이좋은병원, 055-603-2070, 경상남도 양산시 평산로 12 (평산동)  ,129.1537569,35.3817811
2290,아이튼튼소아청소년과의원, 055-931-1475, 경상남도 합천군 합천읍 옥산로 26   2층,128.1580148,35.5686026
2296,양덕서울아동병원, 055-299-8275, 경상남도 창원시 마산회원구 양덕로 190 (석전동)  ,128.5804097,35.2342731
2297,양덕제일의원, 055-296-2600, 경상남도 창원시 마산회원구 양덕로 145 (양덕동)  ,128.5834999,35.2312795
2302,에코이비인후과의원, 055-365-7565, 경상남도 양산시 물금읍 새실로 159 (나래메트로시티 B동)  202호 ,129.0043873,35.3152964
2303,엔젤소아과의원, 055-355-5900, 경상남도 밀양시 삼문중앙로 49 (삼문동)  2층 201호 ,128.7569741,35.4858659
2304,엘르메디여성의원, 055-638-0038, 경상남도 거제시 거제중앙로 1925 (고현동)  ,128.6221057,34.8898098
2306,연세소아청소년과의원, 055-231-7744, 경상남도 창원시 마산회원구 내서읍 광려천북로 184-1 (눈나라안경)  ,128.5230918,35.2661301
2307,연세안정우의원, 055-275-1133, 경상남도 창원시 의창구 대봉로 24 (봉림동) ,128.6672878,35.2513136
2308,연세에스병원, 055-548-7700, 경상남도 창원시 진해구 해원로32번길 13 (이동) ,128.6981494,35.1549332
2312,예담소아청소년과의원, 055-755-3311, 경상남도 진주시 사들로 97 (충무공동)  2층 ,128.1485651,35.1762255
2315,예인여성병원, 055-542-9000, 경상남도 창원시 진해구 진해대로 958 (자은동)  ,128.7068969,35.1442172
2318,오이비인후과의원, 055-323-6525, 경상남도 김해시 율하1로 106 (율하동)  403호 ,128.815046,35.1731297
2319,오즈산부인과의원, 055-312-0114, 경상남도 김해시 계동로 203 (대청동)  ,128.8003833,35.1902541
2320,오투소아청소년과의원, 055-365-5051, 경상남도 양산시 물금읍 범어로 62 (치선타운)  602호 ,129.0143016,35.3287175
2321,온소아청소년과이비인후과의원, 055-298-6075, 경상남도 창원시 의창구 북면 감계로 304 (재성빌딩 204호)  ,128.5940125,35.3019791
2322,우리가정의원, 055-642-7654, 경상남도 통영시 미우지4길 2 (미수동)  ,128.4018091,34.8256609
2323,우리들의원, 055-324-2228, 경상남도 김해시 활천로 41 (삼정동)  ,128.8932732,35.2313299
2324,우리들의원, 055-545-4154, 경상남도 창원시 진해구 냉천로 71 (석동)  ,128.7049079,35.1525178
2325,우리들의원, 055-586-4757, 경상남도 함안군 칠원읍 호암길 14 (DH 타워)  202호 ,128.5218428,35.2752559
2326,우리들이비인후과의원, 055-383-8575, 경상남도 양산시 물금읍 청운로 178 (아르누보시티)  501호 ,129.0027808,35.3162602
2327,우리소아과의원, 055-299-5275, 경상남도 창원시 마산회원구 3·15대로 605 (석전동)  ,128.5740991,35.2279261
2328,우리아이소아청소년과의원, 055-850-7579, 경상남도 사천시 사천읍 진삼로 1481 (우리메디컬빌딩)  ,128.0856379,35.0834043
2330,우리여성병원, 055-321-0114, 경상남도 김해시 내외중앙로 91 (내동)  ,128.8670151,35.238182
2332,우리이비인후과의원, 055-381-0119, 경상남도 양산시 물금읍 신주로 49 (물금빌딩 202호)  ,129.0169403,35.3327099
2337,유＆김내과의원, 055-336-7589, 경상남도 김해시 인제로 168 (어방동)  ,128.9041629,35.2436107
2339,윤기현소아청소년과의원, 055-322-7575, 경상남도 김해시 가락로 84 (서상동)  ,128.88164,35.234071
2341,윤소아청소년과의원, 055-366-2671, 경상남도 양산시 서창로 184 (삼호동)  정초빌딩 ,129.1722189,35.4154755
2342,윤인규이비인후과의원, 055-313-5075, 경상남도 김해시 율하3로 21 (율하동)  ,128.8126674,35.1705016
2344,의료법인 거붕 백병원, 055-733-0000, 경상남도 거제시 계룡로5길 14 (상동동) ,128.6261659,34.8736095
2345,의료법인 대우의료재단대우병원, 055-680-8114, 경상남도 거제시 두모길 16 (두모동)  의료법인 대우의료재단대우병원 ,128.7220923,34.8719577
2346,의료법인 보원의료재단 웅상중앙병원, 055-912-1020, 경상남도 양산시 서창로 59 (명동) ,129.1645729,35.4064091
2349,의료법인 환명의료재단 조은금강병원, 055-330-0300, 경상남도 김해시 김해대로 1814-37 (삼계동)  ,128.8615328,35.2623214
2350,의료법인갑을의료재단갑을장유병원, 055-310-6000, 경상남도 김해시 장유로 167-13 (부곡동)  ,128.8056169,35.2086652
2351,의료법인보원의료재단 경희의료원교육협력 중앙병원, 055-330-6000, 경상남도 김해시 분성로 94-8 (외동)  ,128.8570753,35.2307339
2352,의료법인아림의료재단서경병원, 055-945-0091, 경상남도 거창군 거창읍 송정1길 24-13   서경병원,127.8976515,35.6813354
2354,의료법인청아의료재단청아병원, 055-230-1500, 경상남도 창원시 마산회원구 내서읍 광려천서로 67 (청아병원)  ,128.50965,35.248035
2356,이경화산부인과의원, 055-864-7353, 경상남도 남해군 남해읍 화전로96번가길 4-2   1층,127.8951933,34.8400769
2357,이대규내과의원, 055-295-2758, 경상남도 창원시 의창구 읍성로 77 (소답동)  ,128.6264856,35.2651463
2358,이동건이비인후과의원, 055-339-5993, 경상남도 김해시 가야로30번길 1 (삼계동)  2층 ,128.8640429,35.2696728
2359,이동일소아청소년과의원, 055-367-8275, 경상남도 양산시 물금읍 삽량로 40 (세종메디컬센터)  6층 602호 ,129.0136497,35.3293035
2361,이민희내과의원, 055-231-3081, 경상남도 창원시 마산회원구 내서읍 호계본동로 17-2 (코오롱그랜드쇼핑)  ,128.5210437,35.2614736
2362,이반소아청소년과의원, 055-672-7888, 경상남도 고성군 고성읍 동외로 175 (양강빌딩)  106동 1층 2호 ,128.3258993,34.9769088
2363,이보형소아청소년과의원, 055-351-2027, 경상남도 밀양시 중앙로 381 (내이동)  2층 ,128.751132,35.4956747
2364,이봉환소아청소년과의원, 055-345-7654, 경상남도 김해시 진영읍 김해대로361번길 1616,128.7298955,35.3082271
2367,이승민의원, 055-324-6740, 경상남도 김해시 전하로 244 (전하동)  ,128.872844,35.2253722
2368,이신규소아과의원, 055-835-3377, 경상남도 사천시 주공로 12-1 (벌리동)  ,128.0867204,34.9393465
2369,이신호의원, 055-343-5138, 경상남도 김해시 진영읍 진영로 211211,128.7362535,35.3027291
2370,이영구이비인후과의원, 055-546-0209, 경상남도 창원시 진해구 벚꽃로 71 (화천동) ,128.6635575,35.1518486
2371,이의원, 055-388-7222, 경상남도 양산시 덕계로 17 (덕계동)  2층 ,129.1479655,35.3700693
2372,이재경소아과의원, 055-762-6111, 경상남도 진주시 도동로 224 (하대동)  2층 ,128.1222327,35.1902081
2376,이지소아청소년과의원, 055-687-0766, 경상남도 거제시 옥포로 230 (옥포동)  2층 ,128.6907797,34.8952857
2377,이찬은가정의학과의원, 055-338-7582, 경상남도 김해시 활천로 182 (어방동)  ,128.9006978,35.2412553
2378,이현의원, 055-742-9495, 경상남도 진주시 서장대로 263 (이현동)  ,128.0621105,35.1918374
2379,이혜영소아청소년과의원, 055-754-7585, 경상남도 진주시 강변길 4 (호탄동)  ,128.1111555,35.1641095
2381,이＆훈소아청소년과의원, 055-339-1221, 경상남도 김해시 삼계중앙로 22 (삼계동)  ,128.8675573,35.2600467
2383,임정식내과의원, 055-542-6009, 경상남도 창원시 진해구 충장로 82 (충무동)  ,128.6610941,35.1523349
2385,장유아동병원, 055-313-0520, 경상남도 김해시 능동로 153 (부곡동) ,128.8079688,35.202457
2389,재홍의원, 055-637-0222, 경상남도 거제시 중곡로 15 (고현동)  ,128.630203,34.8941326
2391,정다운의원, 055-362-6989, 경상남도 양산시 동면 금오13길 46-5   2층 201호,129.0252547,35.3198703
2392,정명섭소아청소년과의원, 055-363-8275, 경상남도 양산시 물금읍 야리로 45 (Eplaza)  302호 ,129.0031297,35.3159039
2393,정소아청소년과의원, 055-333-4612, 경상남도 김해시 가락로 88-1 (서상동)  ,128.8815596,35.2344098
2398,제일병원, 055-352-7851, 경상남도 밀양시 노상하4길 4 (내이동)  ,128.7482411,35.4962374
